Year,State,State.ANSI,temp3,temp4,temp23,temp43,temp44,temp45,Value,chem_name,chem_column,harm_level
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (TRIFLOXYSTROBIN = 129112),NA,NA,0.235,TRIFLOXYSTROBIN,129112,U
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (TRIFLUMIZOLE = 128879),NA,NA,0.55,TRIFLUMIZOLE,128879,II
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, HERBICIDE, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712),NA,NA,0.074,CARFENTRAZONE-ETHYL,128712,
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, HERBICIDE, HERBICIDE: (FLUMIOXAZIN = 129034),NA,NA,0.217,FLUMIOXAZIN,129034,III
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, HERBICIDE, HERBICIDE: (OXYFLUORFEN = 111601),NA,NA,0.428,OXYFLUORFEN,111601,U
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, HERBICIDE, HERBICIDE: (PENDIMETHALIN = 108501),NA,NA,1.84,PENDIMETHALIN,108501,II
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (ABAMECTIN = 122804),NA,NA,0.04,ABAMECTIN,122804,Ib
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (ACEQUINOCYL = 6329),NA,NA,0.47,ACEQUINOCYL,6329,
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (ACETAMIPRID = 99050),NA,NA,0.182,ACETAMIPRID,99050,II
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (AZADIRACHTIN = 121701),NA,NA,0.091,AZADIRACHTIN,121701,
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (BIFENAZATE = 586),NA,NA,0.978,BIFENAZATE,586,U
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (BIFENTHRIN = 128825),NA,NA,0.346,BIFENTHRIN,128825,II
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (CHLORANTRANILIPROLE = 90100),NA,NA,0.119,CHLORANTRANILIPROLE,90100,U
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (CYANTRANILIPROLE = 90098),NA,NA,0.222,CYANTRANILIPROLE,90098,U
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (CYFLUMETOFEN = 138831),NA,NA,0.299,CYFLUMETOFEN,138831,III
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (ETOXAZOLE = 107091),NA,NA,0.581,ETOXAZOLE,107091,III
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (FENPROPATHRIN = 127901),NA,NA,0.531,FENPROPATHRIN,127901,O
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (FENPYROXIMATE = 129131),NA,NA,0.128,FENPYROXIMATE,129131,II
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (FLONICAMID = 128016),NA,NA,0.161,FLONICAMID,128016,II
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (FLUPYRADIFURONE = 122304),NA,NA,0.399,FLUPYRADIFURONE,122304,II
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (HEXYTHIAZOX = 128849),NA,NA,0.269,HEXYTHIAZOX,128849,U
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (IMIDACLOPRID = 129099),NA,NA,0.793,IMIDACLOPRID,129099,II
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (MALATHION = 57701),NA,NA,5.571,MALATHION,57701,III
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (METHOXYFENOZIDE = 121027),NA,NA,0.245,METHOXYFENOZIDE,121027,U
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (NALED = 34401),NA,NA,1.665,NALED,34401,II
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (NEEM OIL = 25006),NA,NA,0.334,NEEM OIL,25006,
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007),NA,7.924,NA,NA,
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (NOVALURON = 124002),NA,NA,0.192,NOVALURON,124002,
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (PIPERONYL BUTOXIDE = 67501),NA,NA,0.884,PIPERONYL BUTOXIDE,67501,U
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (PYRETHRINS = 69001),NA,NA,0.074,PYRETHRINS,69001,II
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (PYRIPROXYFEN = 129032),NA,NA,0.074,PYRIPROXYFEN,129032,U
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (SPINETORAM = 110007),NA,NA,0.108,SPINETORAM,110007,O
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (SPINOSAD = 110003),NA,NA,0.113,SPINOSAD,110003,III
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (SPIROMESIFEN = 24875),NA,NA,0.307,SPIROMESIFEN,24875,
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (SULFOXAFLOR = 5210),NA,NA,0.137,SULFOXAFLOR,5210,II
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (THIAMETHOXAM = 60109),NA,NA,0.164,THIAMETHOXAM,60109,II
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, OTHER, OTHER: (CHLOROPICRIN = 81501),NA,NA,345.893,CHLOROPICRIN,81501,FM
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, OTHER, OTHER: (DICHLOROPROPENE = 29001),NA,NA,125.71,DICHLOROPROPENE,29001,FM
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, OTHER, OTHER: (FLUTRIAFOL = 128940),NA,NA,0.188,FLUTRIAFOL,128940,II
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, OTHER, OTHER: (IRON PHOSPHATE = 34903),NA,NA,0.235,IRON PHOSPHATE,34903,
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, OTHER, OTHER: (METAM-POTASSIUM = 39002),NA,NA,244.72,METAM-POTASSIUM,39002,
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, OTHER, OTHER: (METAM-SODIUM = 39003),NA,NA,303.425,METAM-SODIUM,39003,II
2019,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, OTHER, OTHER: (REYNOUTRIA SACHALINE = 55809),NA,NA,0.231,REYNOUTRIA SACHALINE,55809,
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (AZOXYSTROBIN = 128810),NA,NA,2.2,AZOXYSTROBIN,128810,U
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482),NA,NA,1.2,BACILLUS AMYLOLIQUEFACIENS STRAIN D747,16482,
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (BACILLUS SUBTILIS = 6479),NA,NA,1.5,BACILLUS SUBTILIS,6479,
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (BLAD = 30006),NA,NA,1.1,BLAD,30006,Ib
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (BORAX DECAHYDRATE = 11102),NA,NA,2.3,BORAX DECAHYDRATE,11102,III
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (BOSCALID = 128008),NA,NA,1.5,BOSCALID,128008,U
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (BT SUBSP KURSTAKI EVB-113-19 = 6544),NA,NA,2.6,BT SUBSP KURSTAKI EVB-113-19,6544,
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (CAPTAN = 81301),NA,NA,6,CAPTAN,81301,U
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (CYFLUFENAMID = 555550),NA,NA,1.5,CYFLUFENAMID,555550,
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (CYPRODINIL = 288202),NA,NA,2.4,CYPRODINIL,288202,
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (DIFENOCONAZOLE = 128847),NA,NA,2.2,DIFENOCONAZOLE,128847,II
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (FENHEXAMID = 90209),NA,NA,1.9,FENHEXAMID,90209,U
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (FLUDIOXONIL = 71503),NA,NA,2.4,FLUDIOXONIL,71503,U
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (FLUOPYRAM = 80302),NA,NA,2,FLUOPYRAM,80302,III
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (FLUXAPYROXAD = 138009),NA,NA,2.2,FLUXAPYROXAD,138009,III
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (FOSETYL-AL = 123301),NA,NA,4.5,FOSETYL-AL,123301,U
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (MEFENOXAM = 113502),NA,NA,2.5,MEFENOXAM,113502,
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (MYCLOBUTANIL = 128857),NA,NA,2.6,MYCLOBUTANIL,128857,II
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (PENTHIOPYRAD = 90112),NA,NA,2.1,PENTHIOPYRAD,90112,III
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (POLYOXIN D ZINC SALT = 230000),NA,NA,2.1,POLYOXIN D ZINC SALT,230000,
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (POTASSIUM BICARBON. = 73508),NA,NA,1.2,POTASSIUM BICARBON.,73508,
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (PROPICONAZOLE = 122101),NA,NA,1.6,PROPICONAZOLE,122101,II
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (PYRACLOSTROBIN = 99100),NA,NA,1.9,PYRACLOSTROBIN,99100,
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (PYRIMETHANIL = 288201),NA,NA,1.7,PYRIMETHANIL,288201,III
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (QUINOLINE = 55459),NA,NA,2.7,QUINOLINE,55459,
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (SULFUR = 77501),NA,NA,7.3,SULFUR,77501,III
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (TETRACONAZOLE = 120603),NA,NA,1.5,TETRACONAZOLE,120603,II
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (THIOPHANATE-METHYL = 102001),NA,NA,1.6,THIOPHANATE-METHYL,102001,U
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (THIRAM = 79801),NA,NA,2.3,THIRAM,79801,II
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (TRIFLOXYSTROBIN = 129112),NA,NA,2.1,TRIFLOXYSTROBIN,129112,U
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (TRIFLUMIZOLE = 128879),NA,NA,2.4,TRIFLUMIZOLE,128879,II
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, HERBICIDE, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712),NA,NA,3,CARFENTRAZONE-ETHYL,128712,
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, HERBICIDE, HERBICIDE: (FLUMIOXAZIN = 129034),NA,NA,2.4,FLUMIOXAZIN,129034,III
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, HERBICIDE, HERBICIDE: (OXYFLUORFEN = 111601),NA,NA,1.4,OXYFLUORFEN,111601,U
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, HERBICIDE, HERBICIDE: (PENDIMETHALIN = 108501),NA,NA,1.5,PENDIMETHALIN,108501,II
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (ABAMECTIN = 122804),NA,NA,2.2,ABAMECTIN,122804,Ib
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (ACEQUINOCYL = 6329),NA,NA,1.6,ACEQUINOCYL,6329,
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (ACETAMIPRID = 99050),NA,NA,1.4,ACETAMIPRID,99050,II
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (AZADIRACHTIN = 121701),NA,NA,2.7,AZADIRACHTIN,121701,
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (BIFENAZATE = 586),NA,NA,2,BIFENAZATE,586,U
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (BIFENTHRIN = 128825),NA,NA,3.2,BIFENTHRIN,128825,II
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (BT KURSTAK ABTS-1857 = 6523),NA,NA,1.5,BT KURSTAK ABTS-1857,6523,
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (BT KURSTAKI ABTS-351 = 6522),NA,NA,1.6,BT KURSTAKI ABTS-351,6522,
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (BT KURSTAKI SA-11 = 6519),NA,NA,1.3,BT KURSTAKI SA-11,6519,
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (BT SUB AIZAWAI GC-91 = 6426),NA,NA,1.6,BT SUB AIZAWAI GC-91,6426,
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (BURKHOLDERIA A396 CELLS & MEDIA = 6534),NA,NA,1.7,BURKHOLDERIA A396 CELLS & MEDIA,6534,
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (CHLORANTRANILIPROLE = 90100),NA,NA,1.8,CHLORANTRANILIPROLE,90100,U
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329),NA,NA,1.3,CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA,16329,
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (CYANTRANILIPROLE = 90098),NA,NA,2,CYANTRANILIPROLE,90098,U
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (CYFLUMETOFEN = 138831),NA,NA,1.7,CYFLUMETOFEN,138831,III
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (ETOXAZOLE = 107091),NA,NA,4.3,ETOXAZOLE,107091,III
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (FENPROPATHRIN = 127901),NA,NA,1.9,FENPROPATHRIN,127901,O
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (FENPYROXIMATE = 129131),NA,NA,1.2,FENPYROXIMATE,129131,II
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (FLONICAMID = 128016),NA,NA,1.9,FLONICAMID,128016,II
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (FLUPYRADIFURONE = 122304),NA,NA,2.5,FLUPYRADIFURONE,122304,II
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (HEXYTHIAZOX = 128849),NA,NA,1.5,HEXYTHIAZOX,128849,U
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (IMIDACLOPRID = 129099),NA,NA,1.5,IMIDACLOPRID,129099,II
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (MALATHION = 57701),NA,NA,2.8,MALATHION,57701,III
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (METHOXYFENOZIDE = 121027),NA,NA,1.4,METHOXYFENOZIDE,121027,U
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (NALED = 34401),NA,NA,1.8,NALED,34401,II
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (NEEM OIL = 25006),NA,NA,3.5,NEEM OIL,25006,
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007),NA,1.5,NA,NA,
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (NOVALURON = 124002),NA,NA,3.2,NOVALURON,124002,
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (PIPERONYL BUTOXIDE = 67501),NA,NA,1.8,PIPERONYL BUTOXIDE,67501,U
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (PYRETHRINS = 69001),NA,NA,1.7,PYRETHRINS,69001,II
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (PYRIPROXYFEN = 129032),NA,NA,1.1,PYRIPROXYFEN,129032,U
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (SPINETORAM = 110007),NA,NA,1.6,SPINETORAM,110007,O
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (SPINOSAD = 110003),NA,NA,1.2,SPINOSAD,110003,III
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (SPIROMESIFEN = 24875),NA,NA,1.3,SPIROMESIFEN,24875,
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (SULFOXAFLOR = 5210),NA,NA,2,SULFOXAFLOR,5210,II
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (THIAMETHOXAM = 60109),NA,NA,2.7,THIAMETHOXAM,60109,II
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, OTHER, OTHER: (CHLOROPICRIN = 81501),NA,NA,1.4,CHLOROPICRIN,81501,FM
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, OTHER, OTHER: (DICHLOROPROPENE = 29001),NA,NA,1.5,DICHLOROPROPENE,29001,FM
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, OTHER, OTHER: (FLUTRIAFOL = 128940),NA,NA,1.7,FLUTRIAFOL,128940,II
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, OTHER, OTHER: (IRON PHOSPHATE = 34903),NA,NA,1.5,IRON PHOSPHATE,34903,
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, OTHER, OTHER: (METAM-POTASSIUM = 39002),NA,NA,1.1,METAM-POTASSIUM,39002,
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, OTHER, OTHER: (METAM-SODIUM = 39003),NA,NA,1.3,METAM-SODIUM,39003,II
2019,CALIFORNIA,6, MEASURED IN NUMBER, AVG, OTHER, OTHER: (REYNOUTRIA SACHALINE = 55809),NA,NA,1.2,REYNOUTRIA SACHALINE,55809,
2019,FLORIDA,12, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (AZOXYSTROBIN = 128810),NA,NA,"12,000",AZOXYSTROBIN,128810,U
2019,FLORIDA,12, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (CAPTAN = 81301),NA,NA,"146,100",CAPTAN,81301,U
2019,FLORIDA,12, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (CYPRODINIL = 288202),NA,NA,"4,100",CYPRODINIL,288202,
2019,FLORIDA,12, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (FLUDIOXONIL = 71503),NA,NA,"2,700",FLUDIOXONIL,71503,U
2019,FLORIDA,12, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (THIOPHANATE-METHYL = 102001),NA,NA,"10,200",THIOPHANATE-METHYL,102001,U
2019,FLORIDA,12, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (THIRAM = 79801),NA,NA,"54,800",THIRAM,79801,II
2019,FLORIDA,12, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (TOTAL),NA,NA,"286,900",NA,NA,
2019,FLORIDA,12, MEASURED IN LB,NA, HERBICIDE, HERBICIDE: (TOTAL),NA,NA,300,NA,NA,
2019,FLORIDA,12, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (ABAMECTIN = 122804),NA,NA,300,ABAMECTIN,122804,Ib
2019,FLORIDA,12, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (ACETAMIPRID = 99050),NA,NA,200,ACETAMIPRID,99050,II
2019,FLORIDA,12, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (BIFENAZATE = 586),NA,NA,700,BIFENAZATE,586,U
2019,FLORIDA,12, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (BIFENTHRIN = 128825),NA,NA,300,BIFENTHRIN,128825,II
2019,FLORIDA,12, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (CHLORANTRANILIPROLE = 90100),NA,NA,100,CHLORANTRANILIPROLE,90100,U
2019,FLORIDA,12, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (NOVALURON = 124002),NA,NA,"1,000",NOVALURON,124002,
2019,FLORIDA,12, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (SPINETORAM = 110007),NA,NA,600,SPINETORAM,110007,O
2019,FLORIDA,12, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (THIAMETHOXAM = 60109),NA,NA,100,THIAMETHOXAM,60109,II
2019,FLORIDA,12, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (TOTAL),NA,NA,"5,100",NA,NA,
2019,FLORIDA,12, MEASURED IN LB,NA, OTHER, OTHER: (TOTAL),NA,NA,"125,900",NA,NA,
2019,FLORIDA,12, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (AZOXYSTROBIN = 128810),NA,NA,0.858,AZOXYSTROBIN,128810,U
2019,FLORIDA,12, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (CAPTAN = 81301),NA,NA,2.098,CAPTAN,81301,U
2019,FLORIDA,12, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (CYPRODINIL = 288202),NA,NA,0.313,CYPRODINIL,288202,
2019,FLORIDA,12, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (FLUDIOXONIL = 71503),NA,NA,0.206,FLUDIOXONIL,71503,U
2019,FLORIDA,12, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (THIOPHANATE-METHYL = 102001),NA,NA,1.34,THIOPHANATE-METHYL,102001,U
2019,FLORIDA,12, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (THIRAM = 79801),NA,NA,2.036,THIRAM,79801,II
2019,FLORIDA,12, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (ABAMECTIN = 122804),NA,NA,0.045,ABAMECTIN,122804,Ib
2019,FLORIDA,12, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (ACETAMIPRID = 99050),NA,NA,0.099,ACETAMIPRID,99050,II
2019,FLORIDA,12, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (BIFENAZATE = 586),NA,NA,0.141,BIFENAZATE,586,U
2019,FLORIDA,12, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (BIFENTHRIN = 128825),NA,NA,0.05,BIFENTHRIN,128825,II
2019,FLORIDA,12, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (CHLORANTRANILIPROLE = 90100),NA,NA,0.058,CHLORANTRANILIPROLE,90100,U
2019,FLORIDA,12, MEASURED IN LB / ACRE / APPLICATION, AVG, INSECTICIDE, INSECTICIDE: (NOVALURON = 124002),NA,NA,0.065,NOVALURON,124002,
